0 rpb2 0.0
1 rpb2 0.0
2 rpb2 0.0
3 rpb2 0.0
4 rpb2 0.0
5 rpb2 0.0
6 rpb2 0.0
7 rpb2 0.0
8 rpb2 0.0
9 rpb2 0.0
10 rpb2 0.0
11 rpb2 0.0
12 rpb2 0.0
13 rpb2 0.0
14 rpb2 0.0
15 rpb2 0.0
16 rpb2 0.0
17 rpb2 0.0
18 rpb2 0.0
19 rpb2 0.0
20 rpb2 0.0
21 rpb2 0.0
22 rpb2 0.0
23 rpb2 0.0
24 rpb2 0.0
25 rpb2 0.0
26 rpb2 0.0
27 rpb2 0.0
28 rpb2 0.0
29 rpb2 0.0
30 rpb2 0.0
31 rpb2 0.0
32 rpb2 0.0
33 rpb2 0.0
34 rpb2 0.0
35 rpb2 0.0
36 rpb2 0.0
37 rpb2 0.0
38 rpb2 0.0
39 rpb2 0.0
40 rpb2 0.0
41 rpb2 0.0
42 rpb2 0.0
43 rpb2 0.0
44 rpb2 0.0
45 rpb2 0.0
46 rpb2 0.0
47 rpb2 0.0
48 rpb2 0.0
49 rpb2 0.0
50 rpb2 0.0
51 rpb2 0.0
52 rpb2 0.0
53 rpb2 0.0
54 rpb2 0.0
55 rpb2 0.0
56 rpb2 0.0
57 rpb2 0.0
58 rpb2 0.0
59 rpb2 0.0
60 rpb2 0.0
61 rpb2 0.0
62 rpb2 0.0
63 rpb2 0.0
64 rpb2 0.0
65 rpb2 0.0
66 rpb2 0.0
67 rpb2 0.0
68 rpb2 0.0
69 rpb2 0.0
70 rpb2 0.0
71 rpb2 0.0
72 rpb2 0.0
73 rpb2 0.0
74 rpb2 0.0
75 rpb2 0.0
76 rpb2 0.0
77 rpb2 0.0
78 rpb2 0.0
79 rpb2 0.0
80 rpb2 0.0
81 rpb2 0.0
82 rpb2 0.0
83 rpb2 0.0
84 rpb2 0.0
85 rpb2 0.0
86 rpb2 0.0
87 rpb2 0.0
88 rpb2 0.0
89 rpb2 0.0
90 rpb2 0.0
91 rpb2 0.0
92 rpb2 0.0
93 rpb2 0.0
94 rpb2 0.0
95 rpb2 0.0
96 rpb2 0.0
97 rpb2 0.0
98 rpb2 0.0
99 rpb2 0.0
100 rpb2 0.0
101 rpb2 0.0
102 rpb2 0.0
103 rpb2 0.0
104 rpb2 0.0
105 rpb2 0.0
106 rpb2 0.0
107 rpb2 0.0
108 rpb2 0.0
109 rpb2 0.0
110 rpb2 0.0
111 rpb2 0.0
112 rpb2 0.0
113 rpb2 0.0
114 rpb2 0.0
115 rpb2 0.0
116 rpb2 0.0
117 rpb2 0.0
118 rpb2 0.0
119 rpb2 0.0
120 rpb2 0.0
121 rpb2 0.0
122 rpb2 0.0
123 rpb2 0.0
124 rpb2 0.0
125 rpb2 0.0
126 rpb2 0.0
127 rpb2 0.0
128 rpb2 0.0
129 rpb2 0.0
130 rpb2 0.0
131 rpb2 0.0
132 rpb2 0.0
133 rpb2 0.0
134 rpb2 0.0
135 rpb2 0.0
136 rpb2 0.0
137 rpb2 0.0
138 rpb2 0.0
139 rpb2 0.0
140 rpb2 0.0
141 rpb2 0.0
142 rpb2 0.0
143 rpb2 0.0
144 rpb2 0.0
145 rpb2 0.0
146 rpb2 0.0
147 rpb2 0.0
148 rpb2 0.0
149 rpb2 0.0
150 rpb2 0.0
151 rpb2 0.0
152 rpb2 0.0
153 rpb2 0.0
154 rpb2 0.0
155 rpb2 0.0
156 rpb2 0.0
157 rpb2 0.0
158 rpb2 0.0
159 rpb2 0.0
160 rpb2 0.0
161 rpb2 0.0
162 rpb2 0.0
163 rpb2 0.0
164 rpb2 0.0
165 rpb2 0.0
166 rpb2 0.0
167 rpb2 0.0
168 rpb2 0.0
169 rpb2 0.0
170 rpb2 0.0
171 rpb2 0.0
172 rpb2 0.0
173 rpb2 0.0
174 rpb2 0.0
175 rpb2 0.0
176 rpb2 0.0
177 rpb2 0.0
178 rpb2 0.0
179 rpb2 0.0
180 rpb2 0.0
181 rpb2 0.0
182 rpb2 0.0
183 rpb2 0.0
184 rpb2 0.0
185 rpb2 0.0
186 rpb2 0.0
187 rpb2 0.0
188 rpb2 0.0
189 rpb2 0.0
190 rpb2 0.0
191 rpb2 0.0
192 rpb2 0.0
193 rpb2 0.0
194 rpb2 0.0
195 rpb2 0.0
196 rpb2 0.0
197 rpb2 0.0
198 rpb2 0.0
199 rpb2 0.0
200 rpb2 0.0
201 rpb2 0.0
202 rpb2 0.0
203 rpb2 0.0
204 rpb2 0.0
205 rpb2 0.0
206 rpb2 0.0
207 rpb2 0.0
208 rpb2 0.0
209 rpb2 0.0
210 rpb2 0.0
211 rpb2 0.0
212 rpb2 0.0
213 rpb2 0.0
214 rpb2 0.0
215 rpb2 0.0
216 rpb2 0.0
217 rpb2 0.0
218 rpb2 0.0
219 rpb2 0.0
220 rpb2 0.0
221 rpb2 0.0
222 rpb2 0.0
223 rpb2 0.0
224 rpb2 0.0
225 rpb2 0.0
226 rpb2 0.0
227 rpb2 0.0
228 rpb2 0.0
229 rpb2 0.0
230 rpb2 0.0
231 rpb2 0.0
232 rpb2 0.0
233 rpb2 0.0
234 rpb2 0.0
235 rpb2 0.0
236 rpb2 0.0
237 rpb2 0.0
238 rpb2 0.0
239 rpb2 0.0
240 rpb2 0.0
241 rpb2 0.0
242 rpb2 0.0
243 rpb2 0.0
244 rpb2 0.0
245 rpb2 0.0
246 rpb2 0.0
247 rpb2 0.0
248 rpb2 0.0
249 rpb2 0.0
250 rpb2 0.0
251 rpb2 0.0
252 rpb2 0.0
253 rpb2 0.0
254 rpb2 0.0
255 rpb2 0.0
256 rpb2 0.0
